origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,203244578,31645922,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",4.25847002459775,3859.141356484573,62.499,18.27916397042346,90.0,0.9382918125756552,0.0,0.0,0.0,0.0178182836943402,0.4100540055326506,0.0755467343151947,0.4348727890334695,1.0364999958549692,13.215374947150858,1.2956249948187115,0.5182499979274846,115.04462424885142,2.0729999917099384,0.0,4.482114038754351,68.08741624902625,15.547499937824538,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",0
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,-120625323#5,-120625323#4,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,203244578,614296673,31022038,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",3.918418168440212,3553.243618035792,63.44203278688524,19.22114263163285,90.0,0.9329793721673852,0.0,0.0,0.0,0.0773196174124708,0.4369831591924392,0.0820505313126502,0.3366260642498249,1.1257319874428346,9.850154890124802,1.1257319874428346,0.5628659937214173,112.44711091328392,1.688597981164252,0.2814329968607086,4.126835902694198,66.1207685480786,17.16741280850323,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",1
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,203244578,614296673,31022038,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",4.158098993974168,3777.636410562792,63.22529032258065,19.139182869984925,90.0,0.93696041856831,0.0,0.0,0.0,0.0541008802864307,0.4110262219116876,0.0771767039114508,0.3946566124587407,1.058863152847492,13.500505198805522,1.323578941059365,0.5294315764237459,112.90783811035188,2.117726305694984,0.2647157882118729,4.38745192907804,66.01011641826783,16.412378869136127,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",2
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,70576198#0,70576200,321115143#6,-120625323#3,-120625323#2,-120625323#1,-457846304,1016155194,120625216,203244578,31645922,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",4.136679767818291,3749.519690117055,63.11390163934427,18.7516234974512,90.0,0.936487700344479,0.0,0.0,0.0,0.0390738007325028,0.4220424219438634,0.0777554329189344,0.3976160447491783,1.0668033056455626,13.601742146980923,1.3335041320569534,0.5334016528227813,113.31310770351602,2.133606611291125,0.2667008264113906,4.354796388429908,66.39852072292767,16.26875041109483,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a755827145ffff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",2
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,-120625323#5,-120625323#4,-321115143#6,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,203244578,614296673,31022038,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",4.243100193878177,3861.101894552645,62.41877419354839,18.610024326249157,90.0,0.9383231459239744,0.0,0.0,0.0,0.0510193029844471,0.4021410633529922,0.0755083742168113,0.4096544053697235,1.0359736959139352,13.208664622902672,1.2949671198924189,0.5179868479569676,113.82086707502393,2.0719473918278704,0.0,4.484391062161034,67.17038344171114,16.057592286665994,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a755827145ffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",0
-204262605,-321699112#2,"-204262605,204262605,1091646313#1,1091646313#2,518942633#0,518942633#1,518942633#2,518942633#3,518942633#4,518942633#5,518942633#6,-120625323#6,70576198#0,70576200,-321115143#5,70576189#0,70576189#1,26366106#3,1016155194,120625216,203244578,614296673,31022038,614296672,120625347#0,120625347#1,120625296,120625204,421187936#0,421187936#1,421187936#2,421187936#4,421187929#0,421187929#2,421187929#3,421187929#4,421187929#5,421187929#6,421187929#7,1316037552#0,1316037552#2,1315755685#0,1315755685#1,1315755685#2,1315755685#3,203162021#2,203162021#3,203162021#4,-203162011#6,-203162011#5,-203162011#4,-203162011#3,-203162011#2,-203162011#1,-203162011#0,321699112#0,321699112#1,321699112#2,321699112#3,-321699112#3,-321699112#2",4.279889250753627,3887.258076930309,62.622295081967216,18.69476755970706,90.0,0.9387381507967578,0.0,0.0,0.0,0.0325753379373486,0.3994351779225823,0.075000301233755,0.4317273337030718,1.0290029426496738,13.11978751878334,1.2862536783120924,0.5145014713248369,114.63370054865702,2.058005885299348,0.0,4.514769579402482,67.69838915025545,15.692294875407526,"8a7558273857fff,8a7558273877fff,8a755827149ffff,8a755827148ffff,8a75582714f7fff,8a75582714effff,8a75582714cffff,8a75582717b7fff,8a7558273b67fff,8a7558271787fff,8a75582717a7fff,8a75582717affff,8a7558271727fff,8a755827109ffff,8a755827108ffff,8a7558271087fff,8a75582710affff,8a75582710a7fff,8a7558271017fff,8a7558271187fff,8a7558271197fff,8a7558271ccffff,8a7558271cc7fff,8a7558271cf7fff,8a7558271caffff,8a7558271c87fff,8a7558271cb7fff,8a755827034ffff,8a755827035ffff,8a7558270277fff,8a755827020ffff",0
-169484518,-170184682#2,"-169484518,-169484554#1,-169484554#0,169484551#0,169484551#1,169484551#2,169484551#3,-170184682#2",0.7169186465082793,760.9402134707598,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.82908074073949,0.0,0.0,2.291431204130423,33.532013116805864,10.513309532572642,"8a7558270ca7fff,8a7558270d9ffff,8a755827636ffff,8a7558276347fff,8a7558276367fff,8a7558276acffff,8a7558276a5ffff,8a7558270da7fff",0
-169484518,-170184682#2,"-169484518,169484554#2,420788503,170184682#0,170184682#1,170184682#2,-170184682#2",0.6267218622510198,663.5093155997929,50.00400000000001,7.674738709330906e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145.75457851252943,0.0,0.0,1.998036012661078,56.23057453994583,10.549964914467262,"8a7558270ca7fff,8a7558270d9ffff,8a7558270d8ffff,8a7558270da7fff,8a7558276a5ffff",2
-169484518,-170184682#2,"-169484518,-169484554#1,-169484554#0,-491823101,217033880#2,217033880#3,-420788502#1,-420788502#0,-170184682#2",1.062634989200864,1043.0754728671918,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.32537620150386,0.0,0.0,3.1410295375102084,153.0917916026058,8.628330580203292,"8a7558270ca7fff,8a7558270d9ffff,8a755827636ffff,8a7558276347fff,8a755827635ffff,8a7558276a57fff,8a7558276a5ffff,8a7558270da7fff",0
-169484518,-170184682#2,"-169484518,169484554#2,169484548#0,169484548#1,170184682#0,170184682#1,170184682#2,-170184682#2",0.6613870890328772,700.2095800075783,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.38961363437804,0.0,0.0,2.108552094706817,49.16119540263571,11.425150738316686,"8a7558270ca7fff,8a7558270d9ffff,8a7558270d8ffff,8a7558270da7fff,8a7558276a5ffff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,170184701#0,170184701#1,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,31022784#6,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.2626830825631163,3702.20557735726,57.572742857142856,13.662002489381848,50.00399999999999,1.0,0.0,0.0,0.3785322704626718,0.0,0.2674908003801419,0.0,0.3539769291571863,1.0804370304188549,4.861966636884847,0.5402185152094274,0.5402185152094274,77.94675255189144,0.8103277728141411,0.0,2.228523719390485,56.006263648734325,18.90764803232996,"8a7558270567fff,8a7558270197fff,8a7558270577fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,-170184679#3,-170184679#2,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,31022784#6,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.114170963532639,3583.7506961451404,57.572742857142856,13.662002489381848,50.00399999999999,1.0,0.0,0.0,0.391044021121232,0.0,0.2763322610929217,0.0,0.3326237177858464,1.1161490681543775,5.022670806694698,0.5580745340771888,0.5580745340771888,79.93137771912748,0.8371118011157831,0.0,2.1572204092573863,54.3529431626142,19.532608692701604,"8a7558270567fff,8a7558270197fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",1
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,170184701#0,170184701#1,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,31022784#6,31022784#7,31022784#8,169687824,664335528#0,664335528#1,664335529,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.265238878099473,3712.169482982608,57.46614084507042,13.593775127184156,50.00399999999999,1.0,0.0,0.0,0.3472787081965715,0.0,0.26677282316955,0.0,0.3859484686338788,1.616305512855839,9.697833077135035,0.8081527564279195,0.5387685042852797,77.7220601135391,1.0775370085705591,0.0,2.2345214414401897,55.85704989364598,19.12628190212743,"8a7558270567fff,8a7558270197fff,8a7558270577fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,170184701#0,170184701#1,-170184679#1,-170184679#0,420789412#0,420789412#1,420789412#2,-170184669#3,-170184669#2,-170184669#1,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,169484514,170184659,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.185373267348334,3662.7449901967766,57.3625,13.526323172369509,50.00399999999999,1.0,0.0,0.0,0.3783316093152746,0.0,0.2703726128107859,0.0,0.3512957778739395,1.638115679922794,9.828694079536763,0.819057839961397,0.5460385599742646,77.94408075500715,1.0920771199485293,0.2730192799871323,2.204770620695467,54.876984486503936,19.657388159073527,"8a7558270567fff,8a7558270197fff,8a7558270577fff,8a7558270cdffff,8a7558270cc7fff,8a7558270cf7fff,8a7558270caffff,8a7558270c1ffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,170184701#0,170184701#1,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,169484514,170184659,31022784#7,31022784#8,169687824,664335528#0,664335528#1,664335529,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.273950181195226,3735.2072310627286,57.3625,13.526323172369509,50.00399999999999,1.0,0.0,0.0,0.3409410154816504,0.0,0.2651274405402563,0.0,0.3939315439780931,2.1417821034052418,14.457029197985385,1.0708910517026209,0.5354455258513104,77.98647494324452,1.3386138146282762,0.2677227629256552,2.248388896114206,55.56672017457471,19.27603893064718,"8a7558270567fff,8a7558270197fff,8a7558270577fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,-170184679#3,-170184679#2,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,31022784#6,31022784#7,31022784#8,169687824,664335528#0,664335528#1,664335529,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.116726759068996,3593.714601770489,57.46614084507042,13.593775127184156,50.00399999999999,1.0,0.0,0.0,0.3587255988613607,0.0,0.2755661043788041,0.0,0.3657082967598354,1.6695816626740545,10.017489976044327,0.8347908313370273,0.5565272208913515,79.66409470549122,1.113054441782703,0.0,2.1632181313070915,54.20471973522832,19.756716341642974,"8a7558270567fff,8a7558270197fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",0
170184681#0,-147969331#0,"170184681#0,170184681#1,-170184681#1,-170184681#0,-170184679#4,-170184679#3,-170184679#2,-170184679#1,-170184679#0,-170184687#3,-170184687#2,-170184687#1,-170184687#0,170184669#0,170184690#0,170184690#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,169484514,170184659,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127967,711127970#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,203162021#1,-1315755685#3,-1315755685#2,-1315755685#1,-1315755685#0,-1316037552#2,-1316037552#1,-203162015#4,-203162015#2,-203162015#1,-203162015#0,203162020#3,203162020#4,-147969331#5,-147969331#4,-147969331#3,-147969331#2,-147969331#1,-147969331#0",3.1228822666283915,3606.7884442252594,57.46614084507042,13.593775127184156,50.00399999999999,1.0,0.0,0.0,0.3842011329694893,0.0,0.2745672357480998,0.0,0.3412316312824111,1.6635297835686629,9.981178701411975,0.8317648917843314,0.5545099278562209,80.16876002910601,1.1090198557124418,0.2772549639281104,2.171087863931401,54.06400836008232,19.685102438895843,"8a7558270567fff,8a7558270197fff,8a7558270cdffff,8a7558270cc7fff,8a7558270ce7fff,8a7558270c1ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a7558271c87fff,8a7558271caffff,8a7558271cf7fff,8a7558271c8ffff,8a7558271527fff,8a7558271537fff,8a7558271517fff",2
