sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
-202985030#3,7653281246,7653281248,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985030,0,,,,,95.90068004541057,
-202985030#4,7653281244,7653281246,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985030,0,,,,,95.90068004541057,
-202985030#5,7653281237,7653281244,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985030,0,,,,,95.90068004541057,
-202985030#6,2129468056,7653281237,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985030,0,,,,,95.90068004541057,
-202985046#0,324425631,132247218,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,202985046,0,asphalt,,,,237.99775793393746,
-202985046#1,324423811,324425631,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,202985046,0,asphalt,,,,237.99775793393746,
-202985052,2129467979,2129468719,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985052,0,,,,,266.86101778405856,26.222822796942964
-202985055#0,10286033960,1512826350,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985055,0,,,,,3.423464443196022,
-202985055#1,9674780663,10286033960,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985055,0,,,,,3.423464443196022,143.67773140311436
-202985055#2,9674780656,9674780663,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985055,0,,,,,3.423464443196022,13.067230223127506
-202985055#3,2129468623,9674780656,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985055,0,,,,,3.423464443196022,15.216332007835806
-202985067#0,2129468079,2129468263,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985067,0,,,,,123.82243729722573,
-202985067#1,2129468460,2129468079,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985067,0,,,,,123.82243729722573,48.136213486307135
-202985070#0,10285925245,3254781591,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985070,0,,,,,224.4231503221821,72.7842817459923
-202985070#1,2129468113,10285925245,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985070,0,,,,,224.4231503221821,37.55088079135011
-202985085#0,2129468460,2129468645,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985085,0,,,,,173.36111570278882,51.006686520140065
-202985085#1,2129469009,2129468460,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985085,0,,,,,173.36111570278882,105.38749694275418
-202985095,2126167589,2129468403,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985095,0,,,,,178.8598740274165,
-202985107#0,2129468386,2129468645,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,114.01060413675033
-202985107#1,2129468950,2129468386,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,44.87195761763791
-202985107#2,2129468186,2129468950,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,
-202985107#3,2129467965,2129468186,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,
-202985107#4,2129468274,2129467965,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,35.4264347741734
-202985107#5,2129467965,2129468274,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985107,0,,,,,270.4184343659869,37.93553725914919
-202985118#0,4383014698,132247227,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,143.29694897920805
-202985118#1,10286033922,4383014698,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,84.90235356536459
-202985118#2,132247221,10286033922,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,191.63403876776204
-202985118#3,132247220,132247221,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,
-202985118#4,10092530251,132247220,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,
-202985118#5,2129468132,10092530251,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,
-202985118#6,132247218,2129468132,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985118,0,asphalt,,,,52.557618172160716,
-202985127#0,4383014719,132247220,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985127,0,,,,,301.5469926426867,
-202985127#1,2129468710,4383014719,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985127,0,,,,,301.5469926426867,139.9180222550008
-202985127#2,2129468562,2129468710,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985127,0,,,,,301.5469926426867,108.7063592326876
-202985129#0,4383014640,2129468001,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985129,0,,,,,236.82223149434782,121.57444781008887
-202985129#1,2129468389,4383014640,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985129,0,,,,,236.82223149434782,
-202985129#2,5343910351,2129468389,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985129,0,,,,,236.82223149434782,
-202985129#3,3254684953,5343910351,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985129,0,,,,,236.82223149434782,22.176623112844293
-202985129#4,2129467974,3254684953,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985129,0,,,,,236.82223149434782,105.43441525633455
-202985135#0,2129468673,2129468752,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985135,0,,,,,131.46903160427385,
-202985135#1,2129468010,2129468673,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985135,0,,,,,131.46903160427385,103.85034307036497
-202985138#0,2129468652,2129468878,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985138,0,,,,,72.38047455982115,277.0396624180148
-202985138#1,2129468554,2129468652,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985138,0,,,,,72.38047455982115,430.16106372574825
-202985138#2,4383014384,2129468554,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985138,0,,,,,72.38047455982115,24.72975733205994
-202985138#3,5343910349,4383014384,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985138,0,,,,,72.38047455982115,39.51146700685917
-202985138#4,2129468112,5343910349,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985138,0,,,,,72.38047455982115,30.8238779861112
-202985141,2129468386,2129468323,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,202985141,0,,,,,350.91464146651714,
-202985147,2129468389,2129468246,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,202985147,0,,,,,105.13556947438994,350.52669733229874
-203098147#0,9721205964,1512826249,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098147,0,,,,,49.48367583245743,84.65305776657927
-203098147#1,1512711447,9721205964,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098147,0,,,,,49.48367583245743,
-203098147#2,2135164620,1512711447,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098147,0,,,,,49.48367583245743,33.98575643049232
-203098147#3,1512826297,2135164620,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098147,0,,,,,49.48367583245743,24.946675488967706
-203098147#4,1512711406,1512826297,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098147,0,,,,,49.48367583245743,86.5613925376256
-203098150#0,8021948724,1512711334,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098150,0,,,,,271.06793923020314,77.34014741846312
-203098150#1,1512711399,8021948724,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098150,0,,,,,271.06793923020314,
-203098150#2,2129408229,1512711399,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098150,0,,,,,271.06793923020314,82.85533675054867
-203098150#3,1512711243,2129408229,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098150,0,,,,,271.06793923020314,
-203098152#0,1512826309,2130656765,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098152,0,,,,,332.29563639586576,
-203098152#1,2130656748,1512826309,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098152,0,,,,,332.29563639586576,51.68041461502717
-203098154#0,2128950959,1512826189,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,21.392403282324036
-203098154#1,430920440,2128950959,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,
-203098154#2,430920446,430920440,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,91.51238766529113
-203098154#3,1835630417,430920446,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,118.19011717951533
-203098154#4,2129408287,1835630417,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,171.42038480848097
-203098154#5,11220993812,2129408287,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098154,0,asphalt,,,,128.5650503601994,17.991289693457553
-203098157#0,10285933764,2130656787,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098157,0,,,,,332.29563639586576,53.43142677758063
-203098161#0,1512826508,1512826287,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098161,0,,,,,189.64033380924747,26.507080132256714
-203098161#1,1512826263,1512826508,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098161,0,,,,,189.64033380924747,55.19528842496321
-203098161#2,7252930949,1512826263,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098161,0,,,,,189.64033380924747,154.67737571929734
-203098161#3,1512826175,7252930949,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098161,0,,,,,189.64033380924747,59.209997423476125
-203098162#0,2130656760,2130656746,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098162,0,,,,,194.43814355189022,
-203098162#1,2130656787,2130656760,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098162,0,,,,,194.43814355189022,
-203098165#0,9721176866,2130656805,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098165,0,,,,,93.58940818565013,34.284983822109915
-203098165#1,9721205983,9721176866,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098165,0,,,,,93.58940818565013,
-203098165#2,9721205981,9721205983,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098165,0,,,,,93.58940818565013,
-203098165#3,2130656803,9721205981,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203098165,0,,,,,93.58940818565013,36.6828052363452
-203098166#0,2130656803,1110966846,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,159.485685482363
-203098166#1,3730764174,2130656803,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,73.02863430357766
-203098166#2,6103027387,3730764174,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,
-203098166#3,1512711332,6103027387,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,88.46872140648415
-203098166#4,9721205980,1512711332,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,
-203098166#5,10286033772,9721205980,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,21.50425079193353
-203098166#6,2130656746,10286033772,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,49.518595685042825
-203098166#7,1512711334,2130656746,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,203098166,0,,,,,77.11123693244552,28.344701848201996
-203098174,2130656823,2130656830,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,203098174,0,,,,,275.0511089077446,99.15862036868243
-203110284,2135164731,1512826292,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110284,0,,,,,340.60692560296354,36.73844035985905
-203110298#0,2130789510,2130789478,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110298,0,,,,,98.79987180548754,35.2066320029014
-203110298#1,7653281193,2130789510,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110298,0,,,,,98.79987180548754,
-203110298#2,1512711468,7653281193,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110298,0,,,,,98.79987180548754,
-203110301,2130789650,2130789674,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110301,0,,,,,230.59161891855567,
-203110316#0,12230201406,2130789698,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110316,0,,,,,256.750203039383,
-203110316#1,2130789541,12230201406,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110316,0,,,,,256.750203039383,77.78284942594806
-203110317,2130789364,2130789589,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203110317,0,,,,,158.43782387187701,
-203123792,2008944802,2130951745,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203123792,0,,,,,48.935769500641314,96.33505419374478
-203503161,1512826409,2135164677,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,203503161,0,,,,,273.8853536072747,27.548040306634483
-240380503,2481219631,1512826194,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,240380503,0,,,,,272.82126613107715,
-243344676#0,10286033939,1512711406,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,40.84383217554327
-243344676#1,7653259155,10286033939,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,
-243344676#2,2130789572,7653259155,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,
-243344676#3,10286033865,2130789572,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,47.55219798281138
-243344676#4,9721176901,10286033865,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,20.406310771106476
-243344676#5,427670008,9721176901,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,243344676,0,,,,,3.366792153706287,118.62792622436197
-244088661,430938904,430938905,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,244088661,0,asphalt,,,,352.4224528729179,134.7166875733364
-253570745#0,11497048301,2481218481,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,253570745,0,,,,,273.8894065901597,124.65983001744019
-253570745#1,2481218489,11497048301,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,253570745,0,,,,,273.8894065901597,
-287878573,195502911,195502915,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,287878573,0,,,,,277.7392348115686,135.42064984515213
-287878902,195700656,450971482,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,287878902,0,asphalt,,,,295.61309102163915,
-28884636#0,195698218,195698213,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28884636,0,,,,,71.49064312542033,154.01011395156047
-28884636#1,445839105,195698218,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28884636,0,,,,,71.49064312542033,196.00816461761946
-28884636#2,1640283230,445839105,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28884636,0,,,,,71.49064312542033,
-28884636#3,2129468777,1640283230,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28884636,0,,,,,71.49064312542033,49.77055275651372
-28884639,195698194,195698192,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,28884639,0,asphalt,,,,1.0909433949447787,
-28900526,317670226,317670221,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28900526,0,asphalt,,,,186.2375369591505,195.61339654538077
-28900533,3307560832,317670241,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28900533,0,,,,,292.1245185569817,174.27636134214026
-28900547,195698208,195698194,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,28900547,0,,yes,,,68.63544728225123,570.5155579110848
-29260616#0,2128950904,195700710,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29260616,0,asphalt,,,,253.31461995677714,
-29260616#2,1512826441,2128950904,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29260616,0,asphalt,,,,253.31461995677714,177.83631021330413
-29260616#3,2130656794,1512826441,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29260616,0,asphalt,,,,253.31461995677714,
-29260616#4,1110966846,2130656794,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29260616,0,asphalt,,,,253.31461995677714,356.27831231494895
-29261256#0,321786377,321786373,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29261256,0,,,,,71.40430088487292,988.5299250605204
-29261256#2,195700710,321786377,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,29261256,0,,,,,71.40430088487292,165.490313377289
-29347640#0,444027281,195488830,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29347640,0,asphalt,,,,353.5812413779126,221.9504206211091
-29347640#1,195698285,444027281,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29347640,0,asphalt,,,,353.5812413779126,63.52377114914029
-29347640#2,444027279,195698285,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29347640,0,asphalt,,,,353.5812413779126,
-29347640#3,4264313295,444027279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29347640,0,asphalt,,,,353.5812413779126,30.851754978089424
-29347640#4,12331496869,4264313295,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29347640,0,asphalt,,,,353.5812413779126,
-29348495#0,195502886,195502882,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29348495,0,asphalt,,,,282.88816275606706,46.61416861506711
-29348495#1,195502842,195502886,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29348495,0,asphalt,,,,282.88816275606706,67.00854916140068
-29348495#2,195502839,195502842,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29348495,0,asphalt,,,,282.88816275606706,66.9908780511349
-29348604#1,132247239,132247240,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,29348604,0,,,,,55.851581478061206,16.153977463855043
-29348604#2,3522316280,132247239,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,29348604,0,,,,,55.851581478061206,74.46699960465676
-29348604#3,3522316283,3522316280,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,29348604,0,,,,,55.851581478061206,51.61490414195246
-29348604#4,448639558,3522316283,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,29348604,0,,,,,55.851581478061206,77.92141760788202
-29348604#5,1835630413,448639558,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,29348604,0,,,,,55.851581478061206,253.96347007015845
-29349204,322845796,322843538,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,29349204,0,asphalt,,,,58.236224647461185,2319.169301977048
-300908087#0,2008945109,3050108404,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,300908087,0,asphalt,,,,239.61068917363323,61.803162153647186
-300908087#1,195502896,2008945109,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,300908087,0,asphalt,,,,239.61068917363323,58.93179486402359
-315142402,195502924,1738285072,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315142402,0,,,,,165.374285922277,258.28018424725127
-315149525#0,450971586,1577455375,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,315149525,0,asphalt,,,,84.3865085336752,271.99236101929785
-315149525#1,195502915,450971586,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,315149525,0,asphalt,,,,84.3865085336752,648.1722212673604
-315150885,131847139,131847132,12,highway.primary,79.992,2,,tram rail_urban rail rail_electric rail_fast ship,315150885,0,,,,,164.8373093879247,837.9680831586401
-315150886#0,2129468682,1512826350,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315150886,0,,,,,265.80799650786713,200.56018326939568
-315150886#1,131847132,2129468682,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315150886,0,,,,,265.80799650786713,340.69487668296534
-315151273#0,11565617547,2126167589,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315151273,0,,,,,119.56202075704948,45.127285381466606
-315151273#1,11565688132,11565617547,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315151273,0,,,,,119.56202075704948,
-315151273#2,2129468623,11565688132,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315151273,0,,,,,119.56202075704948,
-315262542#0,7653281202,2129468623,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315262542,0,,,,,300.8968548758667,256.2519731818696
-315262542#1,1512826422,7653281202,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315262542,0,,,,,300.8968548758667,
-315262588,427669667,2135164686,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315262588,0,,,,,23.906523665113152,38.90181419253567
-315263227#0,9236437784,1738029688,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,
-315263227#1,1738029685,9236437784,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,113.2924172612338
-315263227#2,6136177258,1738029685,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,171.35950555502984
-315263227#3,4362345046,6136177258,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,43.98526411632313
-315263227#4,4362345049,4362345046,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,43.47990819726061
-315263227#5,4976091606,4362345049,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,315263227,0,,,,,81.44118156852515,9.74940673526021
-315263264#0,2008944843,444027195,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315263264,0,asphalt,,,,105.7063118258004,110.82693935123228
-315263264#1,2008944895,2008944843,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,315263264,0,asphalt,,,,105.7063118258004,131.01023322743015
-319051082,3254684951,3254684948,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319051082,0,,,,,302.6850216703227,73.96638052682609
-319051084#0,2129468403,3254684962,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319051084,0,,,,,269.4114854319626,
-319051084#1,3254684964,2129468403,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319051084,0,,,,,269.4114854319626,43.07762007497536
-319051085,3254684967,9236449104,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319051085,0,asphalt,,,,240.37090994782795,155.49027901259248
-319059865,3254781532,3254781528,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059865,0,,,,,279.861393050466,115.77632993112346
-319059870,3254781527,3254781532,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059870,0,,,,,242.9249355944978,273.66514528694506
-319059871#0,3254781575,3254781532,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059871,0,,,,,258.11911127848657,
-319059871#1,3254781559,3254781575,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059871,0,,,,,258.11911127848657,137.90291756580064
-319059872,3254781563,3254781559,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059872,0,,,,,33.80616153055365,77.65181598240585
-319059873#0,3254781571,3254781559,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059873,0,,,,,162.47464740690813,131.7907716603075
-319059873#1,9721206145,3254781571,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059873,0,,,,,162.47464740690813,
-319059873#2,3254781574,9721206145,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059873,0,,,,,162.47464740690813,55.254534589890966
-319059874,3254781575,3254781574,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,319059874,0,,,,,20.08314971817076,
