sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-122166912#1,2729378462,2729310761,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,122166912,0,tertiary,516.8874256537475,291.6634333847577,1781.62,5768.86,1306.48,5957.59,,,,
-127089283#0,1407328599,1407328580,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089283,0,tertiary,343.9137486713319,194.26892485411616,6394.14,2608.46,6309.5,2275.65,,,,
-127089283#1,5365465630,1407328599,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089283,0,tertiary,189.2803090656817,193.37034226497988,6437.91,2792.61,6394.14,2608.46,,,,
-127089283#2,1407328727,5365465630,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089283,0,tertiary,486.4079250498432,175.71144691705388,6402.32,3267.21,6437.91,2792.61,,,,
-127089287#0,1407328680,1407328692,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,257.33282181663174,83.43481536204956,5309.5,3122.08,5565.13,3151.5,,,,
-127089287#1,1407328660,1407328680,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,162.45341866510057,89.0352658785917,5147.38,3119.35,5309.5,3122.08,,,,
-127089287#2,1794680688,1407328660,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,294.53633586276646,96.98773974824996,4856.03,3155.06,5147.38,3119.35,,,,
-127089287#3,2222874589,1794680688,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,191.37443487284406,55.43892461278182,4701.12,3048.35,4856.03,3155.06,,,,
-127089287#4,1407328657,2222874589,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,120.88271916720069,106.80425941545133,4590.06,3081.89,4701.12,3048.35,,,,
-127089287#5,8124130128,1407328657,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,524.0006195754718,138.00758950050624,4244.73,3465.52,4590.06,3081.89,,,,
-127089287#6,1407328781,8124130128,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,76.7944955431435,123.1130573686325,4183.6,3505.39,4244.73,3465.52,,,,
-127089287#7,1407328768,1407328781,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,127089287,0,tertiary,20.42470443997123,70.63313385384879,4164.34,3498.62,4183.6,3505.39,,,,
-143984303,2140527747,1575632347,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,143984303,0,secondary,4.411076966003024,210.51823067887668,3383.67,3146.13,3381.43,3142.33,asphalt,yes,,
-143984305,1575632347,2140527737,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,143984305,0,secondary,47.67276211532622,224.92290899918632,3381.43,3142.33,3348.03,3108.84,asphalt,yes,,
-166220361#0,1776915558,1776915666,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166220361,0,tertiary,109.36219515892577,103.86314496280647,6708.96,3252.9,6814.96,3226.74,,yes,,
-166251889#0,1777135940,1777135766,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,128.67620863169822,205.73196316347017,5794.78,4307.59,5738.96,4191.77,,yes,,
-166251889#1,2984127629,1777135940,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,188.38710165971696,215.84779072070594,5905.09,4460.27,5794.78,4307.59,,yes,,
-166251889#2,2984127727,2984127629,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,5.822688382525382,199.46186802879805,5907.03,4465.76,5905.09,4460.27,,yes,,
-166251889#3,1777136076,2984127727,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,166251889,0,tertiary,186.43604790690762,198.6837835656189,5966.51,4641.65,5907.03,4465.76,,yes,,
