sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
162276528,1161637896,12216690089,11,highway.secondary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,162276528.0,0,,,,,92.48388011363285,
162276533#0,533971689,4171544009,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,162276533.0,0,,,,,94.94879120646742,109.67824668347482
162276533#1,4171544009,1161680941,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,162276533.0,0,,,,,94.94879120646742,15.170202481230596
162276533#2,1161680941,533971671,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,162276533.0,0,,,,,94.94879120646742,351.67947901346486
162276631,1161637896,1741898060,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,162276631.0,0,,,,,299.87141862445577,297.06779598540925
16648700,171981857,171981816,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,16648700.0,0,asphalt,,,yes,64.2775157459675,183.18415664463214
169771568,914003381,1809293915,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771568.0,0,,,,,120.43337554660687,201.61933329594564
169771569#0,1809293915,1809293909,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,169771569.0,0,,,,,28.56922926473143,53.1187667784153
169771569#1,1809293909,1809293893,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,169771569.0,0,,,,,28.56922926473143,139.7171866365863
169771570#0,171981640,171981550,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,169771570.0,0,asphalt,,,yes,229.15510675353505,1053.4283968575076
169771570#1,171981550,171981533,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,169771570.0,0,asphalt,,,yes,229.15510675353505,179.07846848598416
169771581#0,1809293895,1928821710,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771581.0,0,,,,,282.1938785139335,49.74649757792537
169771581#1,1928821710,1809293917,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771581.0,0,,,,,282.1938785139335,225.3687931643867
169771582,1809293930,1809293923,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771582.0,0,,,,,358.84124820907715,
169771597#0,1809293932,1809293919,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771597.0,0,,,,,22.39185441573293,119.85149344479827
169771597#1,1809293919,1928872109,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,169771597.0,0,,,,,22.39185441573293,51.43592676738807
173532302#1,1843278694,1843278669,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532302.0,0,,,,,103.34733814121891,
173532302#2,1843278669,1843278663,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532302.0,0,,,,,103.34733814121891,
173532302#3,1843278663,1171052140,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532302.0,0,,,,,103.34733814121891,82.60211509930735
173532317#0,1843278778,1174876456,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532317.0,0,,,,,322.8993333649441,94.27768369523201
173532317#1,1174876456,1171052110,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532317.0,0,,,,,322.8993333649441,
173532317#2,1171052110,1175009463,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532317.0,0,,,,,322.8993333649441,256.26652287430755
173532317#3,1175009463,171981765,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,173532317.0,0,,,,,322.8993333649441,100.69178478768396
178598701,1889447228,1889447167,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,178598701.0,0,,,,,12.096121488506572,426.0433343123904
181409668#0,4171614496,1918395622,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,181409668.0,0,,,,,320.857150513302,706.9855311226505
181409668#1,1918395622,1918395619,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,181409668.0,0,,,,,320.857150513302,241.23204698531654
181409668#2,1918395619,629303124,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,181409668.0,0,,,,,320.857150513302,288.8410950752932
181409668#3,629303124,7386305943,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,181409668.0,0,,,,,320.857150513302,164.15307553175268
184568063,171981942,905617148,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,184568063.0,0,asphalt,,,yes,224.89306361688713,214.17907444495856
206303460#0,603129739,1417343746,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,206303460.0,0,asphalt,,,,299.59181555949544,
206303460#1,1417343746,1417343744,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,206303460.0,0,asphalt,,,,299.59181555949544,
206303460#2,1417343744,1034186910,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,206303460.0,0,asphalt,,,,299.59181555949544,
206303465#1,1351131458,1779740058,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,206303465.0,0,asphalt,,,,287.25926255311373,
206303465#2,1779740058,7526674330,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,206303465.0,0,asphalt,,,,287.25926255311373,240.31590722011242
206303465#3,7526674330,1171052140,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,206303465.0,0,asphalt,,,,287.25926255311373,
206835174#0,1928893772,171981490,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,206835174.0,0,asphalt,,,,226.09908622382818,287.2159539411721
206835174#1,171981490,847835299,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,206835174.0,0,asphalt,,,,226.09908622382818,307.9260259190372
224715833,1174787502,1174787301,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,224715833.0,0,,yes,,,347.17461856344573,101.07172754532127
224715836,1174787539,1174787502,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,224715836.0,0,,yes,,,347.17461856344573,
23887076#0,1333238917,2904007218,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,23887076.0,0,asphalt,,,,156.39122037707432,1129.298640268295
23887076#1,2904007218,9867842524,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,23887076.0,0,asphalt,,,,156.39122037707432,130.67293736266578
23887076#2,9867842524,9867842518,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,23887076.0,0,asphalt,,,,156.39122037707432,66.74654139775883
23887076#3,9867842518,534718089,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,23887076.0,0,asphalt,,,,156.39122037707432,409.16000817868087
282479125#0,1161457723,1172926211,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282479125.0,0,,,,,188.88631658644172,183.8086944131583
282479125#1,1172926211,890533931,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282479125.0,0,,,,,188.88631658644172,30.402344971844677
282479126,1161457771,1473452979,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479126.0,0,asphalt,yes,,,348.20158107722875,7.8243210568073644
282479127#0,9357796890,171982071,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282479127.0,0,asphalt,,,,73.43569413396666,100.33440467684726
282479151#1,1161513032,1161512972,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,
282479151#2,1161512972,1161513030,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,15.37087673642086
282479151#3,1161513030,1161513024,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,5.419684132121274
282479151#4,1161513024,1161513052,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,10.927434195973392
282479151#5,1161513052,1161513056,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,11.737403196501432
282479151#6,1161513056,1161513026,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,4.369231975549718
282479151#7,1161513026,1161513032,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282479151.0,0,,,,,278.85672402893175,11.840540108559448
282689975#0,1171034263,9867717657,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689975.0,0,asphalt,,,,78.93748017141168,78.65781031731814
282689975#1,9867717657,9868200733,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689975.0,0,asphalt,,,,78.93748017141168,
282689975#2,9868200733,1171034567,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689975.0,0,asphalt,,,,78.93748017141168,79.85741165721328
282689975#3,1171034567,848771547,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689975.0,0,asphalt,,,,78.93748017141168,
282689975#4,848771547,847832031,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689975.0,0,asphalt,,,,78.93748017141168,55.61789246718327
282689981#1,1174787379,847832024,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689981.0,0,asphalt,yes,,,181.61202471959822,111.45052671634932
282689983#0,847832016,1171084275,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689983.0,0,asphalt,,,,77.13160626459216,11.629444516765483
282689983#1,1171084275,847832012,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689983.0,0,asphalt,,,,77.13160626459216,35.569368114092974
282689984#0,534718068,1172926247,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689984.0,0,,,,,116.95895899724351,
282689984#1,1172926247,5851540175,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282689984.0,0,,,,,116.95895899724351,38.64618643748161
282689985#0,2866251466,1178045758,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282689985.0,0,,yes,,,17.87441620121562,120.71378138521067
282689985#1,1178045758,533971689,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282689985.0,0,,yes,,,17.87441620121562,41.65170694304016
282689986,1174787301,1171034263,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,282689986.0,0,,,,,296.1103099793156,90.39083473226769
282690560#0,848771545,9868200722,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282690560.0,0,,,,,172.3630180915095,117.47317249956888
282690560#1,9868200722,848771547,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,282690560.0,0,,,,,172.3630180915095,121.76846565882488
283490950,171981533,1174753067,12,highway.primary,69.98400000000001,2,,tram rail_urban rail rail_electric rail_fast ship,283490950.0,0,asphalt,,,,229.15510675353505,
283490954,1174753067,1928893772,12,highway.primary,69.98400000000001,1,,tram rail_urban rail rail_electric rail_fast ship,283490954.0,0,asphalt,,,,81.49164911444919,58.84342133596169
283490977#1,171981782,171981765,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,283490977.0,0,asphalt,yes,,yes,45.49798959012845,123.34605516112822
297823017,3017281216,854706592,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823017.0,0,,,,,275.7464854151127,228.58291035293743
297823018,3017281183,3017281201,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823018.0,0,,,,,342.8023652383854,295.2297185033204
297823019#1,3017281216,3017281210,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823019.0,0,,,,,82.99386003083845,11.113620748233656
297823019#2,3017281210,3017281212,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823019.0,0,,,,,82.99386003083845,11.163974151478886
297823019#3,3017281212,3017281218,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823019.0,0,,,,,82.99386003083845,11.113920794217215
297823019#4,3017281218,3017281216,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823019.0,0,,,,,82.99386003083845,33.409276468409104
297823020#0,9631288166,3017281177,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823020.0,0,asphalt,,,,163.78015129763767,
297823020#1,3017281177,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823020.0,0,asphalt,,,,163.78015129763767,46.43020383851574
297823021,3017281201,3017281192,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823021.0,0,,,,,342.50375365321304,
297823022#1,3017281192,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823022.0,0,asphalt,,,,343.1716962244791,77.70979544257355
297823022#2,3017281183,3017281192,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823022.0,0,asphalt,,,,343.1716962244791,76.32132853101754
297823023#0,3017281210,3017281201,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823023.0,0,,,,,347.2729154221549,71.25180442918936
297823023#1,3017281201,3017281212,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823023.0,0,,,,,347.2729154221549,68.95954195289352
297823024,3017281208,3017281218,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823024.0,0,,,,,276.4985576482752,163.57307656424345
297823025,3017281192,3017281183,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,297823025.0,0,,,,,343.1716962244791,257.0733751091082
336860316#0,1175015992,1174991662,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860316.0,0,,,,,340.171565047437,175.49594759043984
336860316#1,1174991662,1174985966,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860316.0,0,,,,,340.171565047437,9.66475193374964
336860317#0,1174991672,1174991677,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860317.0,0,,,,,109.37377452805784,122.25376010498987
336860317#1,1174991677,1174895692,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860317.0,0,,,,,109.37377452805784,15.850622750831722
336860317#2,1174895692,3439436330,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860317.0,0,,,,,109.37377452805784,
336860319,1174895726,1174895895,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336860319.0,0,,,,,,115.64607711350781
336860320,1174816295,1174816242,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,336860320.0,0,,,,,328.57242609526145,
336863927#0,1173100607,1173126311,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336863927.0,0,,,,,18.922454287058805,39.271845275837904
336863927#1,1173126311,1173104957,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336863927.0,0,,,,,18.922454287058805,200.2082014004685
336863927#2,1173104957,1173100704,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336863927.0,0,,,,,18.922454287058805,37.051626182960234
336863927#3,1173100704,1173104964,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336863927.0,0,,,,,18.922454287058805,177.23147204445146
336863934,1172926241,1172926257,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,336863934.0,0,,,,,251.77841452777488,72.60551216484043
352797377,847832024,1171034263,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,352797377.0,0,asphalt,,,,257.99480647075006,505.44283264938633
361977818,3663800556,11982489732,14,highway.motorway,110.01599999999999,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,361977818.0,0,asphalt,yes,,no,243.02582883364894,
361977819,3663800557,4127019649,14,highway.motorway,90.0,5,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,361977819.0,0,asphalt,,,yes,241.41202693922384,98.5980775674658
372606529#0,1173060728,854706592,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,
372606529#1,854706592,1172926188,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,68.96082985787113
372606529#2,1172926188,1173138521,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,79.2472897238685
372606529#3,1173138521,1173138504,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,109.58374200098643
372606529#4,1173138504,3388075999,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,
372606529#5,3388075999,1173138519,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,
372606529#6,1173138519,1173132972,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,43.39634120357351
372606529#7,1173132972,1173132981,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,
372606529#8,1173132981,890533910,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,372606529.0,0,,,,,225.14742271734144,81.94338107331599
387921272,1034186910,1351131458,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,387921272.0,0,,,,,121.03744322051996,169.2508825790631
387921273#1,1843278760,1843278778,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,387921273.0,0,,,,,301.09574578833724,43.80462460628503
410955685,4127019608,10058948,14,highway.motorway,110.01599999999999,9,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,410955685.0,0,asphalt,,,yes,242.19001712026983,205.217292030255
410955686,4127019610,4127019608,14,highway.motorway,29.988,9,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,410955686.0,0,asphalt,,,yes,242.14418678121083,36.105329447537144
410955687#0,4127019606,8394699091,14,highway.motorway,110.01599999999999,27,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,410955687.0,0,asphalt,,,yes,56.15984363490553,342.15936739912047
410955687#1,8394699091,10058941,14,highway.motorway,110.01599999999999,27,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,410955687.0,0,asphalt,,,yes,56.15984363490553,
416366112,1173023803,1173023819,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416366112.0,0,,,,,239.14153874184953,
416373452,1171084338,171981942,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416373452.0,0,asphalt,,,,339.01364166215853,71.399838728112
416375813,4171324206,4171324207,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416375813.0,0,,,,,341.8635139180117,
416375814,847832097,848771524,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416375814.0,0,,,,,166.81373959027863,
416376585#0,4171317850,11210490448,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,416376585.0,0,asphalt,,,,289.5608676152414,26.307862363837526
416376585#1,11210490448,10831872438,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,416376585.0,0,asphalt,,,,289.5608676152414,32.8367717259316
416376585#2,10831872438,4171317849,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,416376585.0,0,asphalt,,,,289.5608676152414,
416376586,848771519,848771521,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416376586.0,0,,,,,66.10700801601935,221.643161276718
416376587,2873502385,4171317849,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416376587.0,0,,,,,86.55556937645942,141.90549040555027
416382004,4171369860,1174816295,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416382004.0,0,,,,,208.8965195268813,321.90661548407985
416405090,4171544009,4171544026,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416405090.0,0,,,,,340.0868326984936,610.9690712424475
416407592,1889447230,4171595312,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416407592.0,0,,,,,291.1707212053517,
416407775,1889447228,4171591566,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416407775.0,0,,,,,183.43499113063604,130.90204496761237
416408930,12216690090,4171614496,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416408930.0,0,,,,,138.32219594838128,126.40438094460569
416409190,4171628481,1889447182,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409190.0,0,,,,,9.693745742700722,197.90868122494726
416409191#0,1741898060,6676730054,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409191.0,0,,,,,295.8576954812753,342.70311417377474
416409191#1,6676730054,4171628481,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409191.0,0,,,,,295.8576954812753,117.25847662531281
416409192#0,1889447228,11429800745,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,55.36629537711986
416409192#1,11429800745,11429800742,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,
416409192#2,11429800742,11429800740,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,
416409192#3,11429800740,11429800738,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,
416409192#4,11429800738,1889447230,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,125.88244573146716
416409192#5,1889447230,1889447166,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,58.64555833364726
416409192#6,1889447166,1889447197,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,
416409192#7,1889447197,1889447182,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,50.5276180324409
416409192#8,1889447182,1741898060,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416409192.0,0,,,,,54.75906571058742,412.40258674647833
416412034,4171660623,4171660617,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,416412034.0,0,,,,,347.23739370923647,177.30873104490703
416412039,4171660612,4171660610,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416412039.0,0,,,,,327.6224068303228,49.93006185257424
416428068,4171691526,4171691536,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,416428068.0,0,,,,,347.0787665036048,71.9643592819313
42762427,171981857,258908514,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,42762427.0,0,asphalt,,,yes,248.21626771333013,36.715657011989705
42762428#1,171982040,10831842158,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,42762428.0,0,asphalt,,,,253.69333875798466,122.47078974695113
42762428#4,10831842158,11107612625,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,42762428.0,0,asphalt,,,,253.69333875798466,
42762429,171982021,171981971,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,42762429.0,0,asphalt,,,,272.6450074024384,170.45720390120087
4319891,10058941,1375541998,14,highway.motorway,129.996,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,4319891.0,0,asphalt,,,yes,57.39537603110172,417.0842752210609
456644019#0,4528991843,8298241089,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,456644019.0,0,,,,,201.351681910484,45.81981312621258
456644019#1,8298241089,4528991843,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,456644019.0,0,,,,,201.351681910484,43.85095440997108
456644019#2,4528991843,1258043058,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,456644019.0,0,,,,,201.351681910484,288.7419386400358
463706692,4589515277,1889447228,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,463706692.0,0,,,,,270.92754571504025,364.837840445128
463830226#0,2873502385,848771521,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,463830226.0,0,asphalt,,,,163.7778095035132,127.05735935802451
463830226#1,848771521,847832011,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,463830226.0,0,asphalt,,,,163.7778095035132,102.38903295608945
463830227,4171317850,4171317851,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,463830227.0,0,,,,,89.92766972443734,107.47664836658424
463830326,171982130,1490179152,12,highway.primary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,463830326.0,0,asphalt,,,,73.15443058356759,
464265154,1171084432,1171084434,3,highway.residential,29.988,3,,tram rail_urban rail rail_electric rail_fast ship,464265154.0,0,,,,,73.39349159478947,142.1008664829576
47374664,603129608,1171052186,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,47374664.0,0,,,,,205.18366954372541,273.553340243189
47374665#0,603129610,1171034499,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,47374665.0,0,,,,,353.929260333638,156.35230849403152
47374666,1171034499,258908514,2,highway.living_street,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,47374666.0,0,,,,,283.1485037314625,87.20038248556264
47374679#0,1843278778,1174816274,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,47374679.0,0,,,,,114.10495566694959,89.1877615056199
47374679#1,1174816274,1843278697,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,47374679.0,0,,,,,114.10495566694959,26.56478139937657
47374679#2,1843278697,1843278694,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,47374679.0,0,,,,,114.10495566694959,6.220113771680957
47374680#0,171981782,1174787286,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,47374680.0,0,asphalt,,,,254.64636685312882,33.25474948848462
