sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
-1008296837#0,5599822593,1025173283,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,185.90209390624136,234.80670266776718,6011.25,3518.34,5859.36,3411.22
-1008296837#1,254845503,5599822593,11,highway.secondary,90.0,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,341.5705269103723,234.3946578128265,6288.96,3717.2,6011.25,3518.34
-1008296838#0,5537640621,1583653976,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,10.110904648211665,259.4569293522313,4472.35,3086.93,4462.41,3085.08
-1008296838#1,2902747609,5537640621,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,10.030004985043064,260.4155922311802,4482.24,3088.6,4472.35,3086.93
-1008296838#2,5522747354,2902747609,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,135.652818990245,259.9467557273995,4615.81,3112.28,4482.24,3088.6
-1008296839#0,1583941386,5522747357,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,13.632916049033685,169.86055225159703,4646.52,3024.21,4648.92,3010.79
-1008296839#1,1583941414,1583941386,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,64.39739202793876,169.90285559166944,4635.23,3087.61,4646.52,3024.21
-1008296839#2,5522747356,1583941414,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,5.180212350859347,170.55586115522624,4634.38,3092.72,4635.23,3087.61
-1008296839#3,1583653986,5522747356,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,1,tertiary,4.775793127848011,170.4785083333054,4633.59,3097.43,4634.38,3092.72
-1008296839#4,625195119,1583653986,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,8.741104049260906,170.4514701767389,4632.14,3106.05,4633.59,3097.43
-1008296839#5,276095617,625195119,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,8.99262475587631,170.52720324373092,4630.66,3114.92,4632.14,3106.05
-1008296840,3089404552,1547257623,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,555.0303918784815,83.573852907385,5951.93,2878.9,6503.47,2941.02
-1012821130#0,8656149585,275865802,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,8.81045969362816,179.41470592665723,2914.98,2539.93,2915.07,2531.12
-1012821150,276171945,276083054,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,59.33367087918959,180.63734459360364,2916.47,3019.1,2915.81,2959.77
-1012821155,275598736,8656149585,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,171.36784831380476,180.40459142621768,2916.19,2711.28,2914.98,2539.93
-103482562#0,1194795170,1194795166,3,highway.residential,50.004000000000005,1,,pedestrian tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,112.89909936334342,171.07687534222305,4460.97,2477.03,4476.09,2380.73
-103482562#1,1194795165,1194795170,3,highway.residential,50.004000000000005,1,,pedestrian tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,136.62588480510195,167.75172786419046,4433.43,2603.89,4460.97,2477.03
-1034989096,603028250,603028237,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,46.89043071797201,278.9316333530005,3607.47,3172.45,3561.53,3179.67
-1056450055#0,275593995,275593576,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,97.40991905488649,83.4805321845904,3285.64,3432.12,3382.42,3443.18
-1056450055#1,9707342178,275593995,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,7.896150961069351,79.34468530444781,3277.88,3430.66,3285.64,3432.12
-1056450055#2,5522408174,9707342178,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,21.835120791971807,79.36422550088832,3256.42,3426.63,3277.88,3430.66
-1056450055#3,5599822559,5522408174,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,78.1569720462988,80.24949512412996,3179.43,3413.4,3256.42,3426.63
-1056450055#4,5599822557,5599822559,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,16.650127293438672,89.54995177337724,3162.88,3413.27,3179.43,3413.4
-1056450055#5,275594005,5599822557,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,12.415876932379925,97.12501634890157,3150.56,3414.81,3162.88,3413.27
-1056450055#6,1603469486,275594005,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,18.132716288521262,119.57635325713323,3134.79,3423.76,3150.56,3414.81
-1056450055#7,275594014,1603469486,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,12.025475369256586,114.92177052258523,3123.9,3428.82,3134.79,3423.76
-1056450056,275594038,275865789,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,43.46688530063104,198.81286703427875,2895.12,3467.24,2881.36,3426.85
-1056450057,275594038,2793254255,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,40.3874473744125,357.34363226367503,2895.12,3467.24,2893.26,3507.33
-1058616370,8201698351,5586192859,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,212.85190699125093,349.8964329815483,5534.06,2825.07,5496.72,3034.62
-1058616373,8201698349,1547257909,3,highway.residential,50.004000000000005,1,emergency authority bus bicycle,,0,residential,229.04413964873547,37.62681290115762,5554.27,2714.2,5653.91,2843.46
-1058618123,9727328595,9727328594,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,45.741469149995574,79.9528371534056,5837.0,3903.24,5882.04,3911.22
-1066159925,277363225,8201698341,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,153.29430843968038,349.3424605657094,5587.61,2530.32,5559.26,2680.97
-1068773733#0,1039071285,1039071749,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,96.5779927871942,338.90523333816554,4070.3,4534.45,4037.46,4619.58
-1068773733#1,1039072249,1039071285,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,45.531598917674124,356.17169518087866,4073.34,4489.02,4070.3,4534.45
-1073853011,9850361226,2094930670,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,381.65632300193465,155.38748101500641,524.25,3859.22,681.36,3516.26
-1094323426#0,12688676474,9195788410,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,132.82543920499575,347.48616436233925,1086.41,1437.76,1057.63,1567.43
-1094323426#1,10084828894,12688676474,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,362.7439084426135,347.3802175870939,1165.66,1083.79,1086.41,1437.76
-1099608655#0,5527707917,276222217,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,17.165957590533257,259.90114518155065,5060.61,3191.2,5043.71,3188.19
-1099608655#1,4318070065,5527707917,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,124.4003609319526,259.8933025506985,5183.08,3213.03,5060.61,3191.2
-1099608655#2,4318070067,4318070065,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,16.9110644253987,259.9194020124588,5199.73,3215.99,5183.08,3213.03
-1099608655#3,2902747612,4318070067,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,41.15012758205549,259.8807131482452,5240.24,3223.22,5199.73,3215.99
-1099608655#4,1583654079,2902747612,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,76.34343549752433,259.898548196594,5315.4,3236.61,5240.24,3223.22
-1099608655#5,1582765808,1583654079,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,76.06883527437527,259.8999560849938,5390.29,3249.95,5315.4,3236.61
-1103164283#0,2094224370,303300546,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,8.497440791202965,246.11966527120535,713.21,3004.61,705.44,3001.17
-1103164283#1,2094224388,2094224370,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,25.05580941522231,242.74960082427202,735.48,3016.08,713.21,3004.61
-1103164283#2,303300547,2094224388,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,27.028932646332944,246.35605678041514,760.24,3026.92,735.48,3016.08
-1103164283#3,303300548,303300547,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,76.98201460490617,238.5435510688671,825.74,3066.99,760.24,3026.92
-1103197944,303300546,2094224387,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,13.451613930883777,245.91209021081318,705.44,3001.17,693.16,2995.68
-1134812032,5522747357,1325966272,10,highway.tertiary,50.004000000000005,1,,pedestrian tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,11.37264261286708,169.71768431242276,4648.92,3010.79,4650.95,2999.6
-1155222220,302851984,498242281,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,8.226524174887059,351.68275376765916,1204.08,1789.56,1202.89,1797.7
-116181446#0,1310680260,1310680007,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,145.94317646536086,94.84633379914146,800.76,4821.65,920.59,4811.49
-116181446#1,1310680479,1310680260,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,36.74475491713763,106.82221494525396,770.43,4830.82,800.76,4821.65
-116181454,1310679615,1310680260,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,residential,32.47977839800749,347.6242868617408,807.72,4789.93,800.76,4821.65
-117755112#0,1583654089,1583654073,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,26.102515204478053,171.56257642492494,4605.24,3260.42,4609.07,3234.6
-117755112#1,5522756520,1583654089,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,117.41818268127315,169.41931328190833,4583.68,3375.84,4605.24,3260.42
-117755112#2,275977308,5522756520,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,12.61888203158584,169.55663026394495,4581.4,3388.21,4583.68,3375.84
-117755114,1325966272,1325966315,10,highway.tertiary,79.992,1,,pedestrian tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,22.4144618494397,170.23930874598864,4650.95,2999.6,4654.75,2977.51
-117755115#0,10102829834,275917145,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,99.64692628897569,357.4287705058476,3482.14,2749.99,3477.67,2849.53
-117755115#1,275917142,10102829834,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,85.11368926324344,357.1715473264195,3486.34,2664.98,3482.14,2749.99
-1184863963#0,9195788406,9195788405,4,highway.unclassified,50.004000000000005,1,emergency authority bus bicycle,,0,unclassified,131.37488534723812,78.3316902507139,1244.39,1608.52,1373.05,1635.09
-1184863963#1,12232044823,9195788406,4,highway.unclassified,50.004000000000005,1,emergency authority bus bicycle,,0,unclassified,139.59575219486317,77.67331809404209,1108.02,1578.72,1244.39,1608.52
-1184863963#2,9195788410,12232044823,4,highway.unclassified,50.004000000000005,1,emergency authority bus bicycle,,0,unclassified,51.63944960989154,77.37130477206642,1057.63,1567.43,1108.02,1578.72
-1207476768#0,5522757740,1583667168,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,96.31118510790961,260.1112584372716,4553.12,3397.82,4458.24,3381.28
-1207476768#1,275976856,5522757740,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,11.92110372489557,260.00037275880675,4564.86,3399.89,4553.12,3397.82
-1207486474#0,5522459900,1188934705,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,12.033623726874787,169.70792945926178,3838.87,3283.17,3841.02,3271.33
-1207486474#1,2122649751,5522459900,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,22.739362348139764,169.38189254726365,3834.68,3305.52,3838.87,3283.17
-1207486474#2,2122649750,2122649751,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,59.96667491198769,170.3036328401132,3824.58,3364.63,3834.68,3305.52
-1207486474#3,625189274,2122649750,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,29.62636157208648,169.93040342483846,3819.4,3393.8,3824.58,3364.63
-1207486474#4,275977009,625189274,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,114.11429470263656,169.5765623797388,3798.76,3506.0,3819.4,3393.8
-1207486475#0,1583941425,1188934705,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,68.38292320534401,259.77918467997085,3908.24,3283.45,3841.02,3271.33
-1207486475#1,1583941426,1583941425,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,57.84055411214566,260.45625247159114,3965.28,3293.04,3908.24,3283.45
-1207486475#2,1583941427,1583941426,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,5.853135911628671,259.76519723657674,3971.04,3294.08,3965.28,3293.04
-1207486475#3,1583941428,1583941427,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,34.299580172358,259.82364598918645,4004.8,3300.14,3971.04,3294.08
-1207486475#4,1583941429,1583941428,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,50.68927795895308,260.40388320089994,4054.78,3308.59,4004.8,3300.14
-1207486475#5,1583941430,1583941429,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,20.530535794274847,260.18440111724635,4075.01,3312.09,4054.78,3308.59
-1207486475#6,5522496761,1583941430,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,68.94372850375873,259.5033779197169,4142.8,3324.65,4075.01,3312.09
-1207486475#7,275976011,5522496761,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,8.355544254080165,260.0720533627567,4150.97,3326.08,4142.8,3324.65
-1207486477#0,1583654019,276095617,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,18.072423744478517,170.4125894154098,4627.65,3132.74,4630.66,3114.92
-1207486477#1,5522754885,1583654019,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,4.669014885390799,170.88064139002086,4626.91,3137.35,4627.65,3132.74
-1207486477#2,1583654034,5522754885,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,1,tertiary,18.28615323133896,170.39859813644603,4623.86,3155.38,4626.91,3137.35
-1207486477#3,1583654058,1583654034,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,52.33837311189562,169.01854799295268,4613.89,3206.76,4623.86,3155.38
-1207741334#0,9195788405,2466653480,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,124.88357948833185,75.80665092232607,1373.05,1635.09,1493.96,1665.67
-1207741334#1,9195788404,9195788405,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,3.524329723507547,348.21181670089135,1373.77,1631.64,1373.05,1635.09
-1208058699,1583654073,1583654058,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,28.2541678341442,170.1776252647211,4609.07,3234.6,4613.89,3206.76
-1209786785#0,5522504812,302021363,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,16.167832260386692,259.9550684290059,4234.33,3044.64,4218.41,3041.82
-1209786786#0,2902747608,5522504812,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,1,secondary,212.56444243801164,259.94564557688875,4443.63,3081.75,4234.33,3044.64
-1209786786#1,1583653976,2902747608,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,secondary,19.07294680955174,259.94503505960404,4462.41,3085.08,4443.63,3081.75
-1210840088#0,303305532,273115509,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,95.50117382607054,91.13910318663477,1071.27,3927.91,1157.27,3926.2
-1211108253#0,12111509650,11221295103,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,26.7345036158353,45.618593634399645,3666.6,2790.46,3676.43,2800.08
-1211108253#1,11220621126,12111509650,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,21.056037259280515,278.77129671332006,3678.59,2788.61,3666.6,2790.46
-1211108253#10,11221260807,11221260811,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.4616771189286677,34.124941751995664,3820.3,2811.35,3821.12,2812.56
-1211108253#11,11221260810,11221260807,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.3296992141081307,29.263864598547514,3819.65,2810.19,3820.3,2811.35
-1211108253#12,11221260805,11221260810,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.2459534501736758,18.725787845278944,3819.25,2809.01,3819.65,2810.19
-1211108253#13,11221260808,11221260805,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.1531695452101807,11.504815326258608,3819.02,2807.88,3819.25,2809.01
-1211108253#14,11221260806,11221260808,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.1315917991927302,3.039399568923841,3818.96,2806.75,3819.02,2807.88
-1211108253#15,11221260809,11221260806,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.1734564329365604,355.60129464499767,3819.05,2805.58,3818.96,2806.75
-1211108253#16,11221260753,11221260809,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.182285921425118,351.7328266645082,3819.22,2804.41,3819.05,2805.58
-1211108253#17,11220762169,11221260753,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,2.4544856895082128,260.3841730567366,3821.64,2804.82,3819.22,2804.41
-1211108253#18,12111509652,11220762169,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,93.70376516776709,255.10399996587086,3907.24,2827.59,3821.64,2804.82
-1211108253#19,12111509651,12111509652,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,5.678344829261272,170.4713248633168,3906.3,2833.19,3907.24,2827.59
-1211108253#2,11220657494,11220621126,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,136.25467327824597,261.4134624354107,3812.7,2808.86,3678.59,2788.61
-1211108253#20,11221295103,12111509651,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,238.37652558162088,81.80360734472345,3676.43,2800.08,3906.3,2833.19
-1211108253#3,11221260802,11220657494,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.6662832892401642,256.4641436308728,3814.32,2809.25,3812.7,2808.86
-1211108253#4,11221260801,11221260802,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.6807438829277281,249.0848633709662,3815.89,2809.85,3814.32,2809.25
-1211108253#5,11221260813,11221260801,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,2.097736875778506,242.45771686481902,3817.75,2810.82,3815.89,2809.85
-1211108253#6,11221260803,11221260813,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,2.0905740838343214,238.89523691212955,3819.54,2811.9,3817.75,2810.82
-1211108253#7,11221260804,11221260803,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.5402921800749894,234.24611274556048,3820.79,2812.8,3819.54,2811.9
-1211108253#8,11221260800,11221260804,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.5901257811884448,232.40943873164883,3822.05,2813.77,3820.79,2812.8
-1211108253#9,11221260811,11221260800,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,living_street,1.5261061562029783,37.5457011872594,3821.12,2812.56,3822.05,2813.77
-1241013765#1,11220762168,603026884,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,71.01923259315441,169.95276307588165,3919.36,2829.74,3931.75,2759.81
-1241013765#2,2902747548,11220762168,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,tertiary,5.723443019721752,169.63247650410142,3918.33,2835.37,3919.36,2829.74
-1241013772#0,1583941161,277363302,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,56.632468602384,259.6444789443752,4852.81,2182.32,4797.1,2172.14
-1241013772#1,1583941177,1583941161,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,48.663121560376595,259.64144566461187,4900.68,2191.07,4852.81,2182.32
-1241013772#2,1583941185,1583941177,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,66.17527811077112,260.25584153924854,4965.9,2202.27,4900.68,2191.07
-1241013772#3,4836976353,1583941185,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,0,unclassified,79.07736394127667,259.7729217624222,5043.72,2216.31,4965.9,2202.27
