sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
6553102#18,3316655076,53276511,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,353.7860190800507
6553102#19,53276511,53276390,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,124.16614382431041
6553102#2,3887318619,2060494931,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,81.80383245200129
6553102#20,53276390,7528804430,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,97.25672653648581
6553102#21,7528804430,53276397,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,130.08010552267484
6553102#22,53276397,53276400,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,114.58698683049005
6553102#23,53276400,53276402,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,96.25902691882897
6553102#24,53276402,53276426,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,458.97681074086375
6553102#3,2060494931,53277164,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,343.57022963973486
6553102#4,53277164,53276589,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,101.55628043042745
6553102#5,53276589,53276612,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,665.8232642260168
6553102#6,53276612,4874763324,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,72.50036822221307
6553102#7,4874763324,3160100537,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,6553102.0,0,asphalt,,,,240.31364649128483,318.61818637443764
