sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-101789029,1175038100,1175038435,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789029.0,0,residential,10.433757712349054,24.157637332740137,9050.97,3203.88,9055.24,3213.4,,,,
-101789030,1175036534,1175036320,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789030.0,0,residential,91.00249061745876,192.70014099703258,8995.13,3246.79,8976.47,3163.99,asphalt,,,
-101789031#0,1175036156,1175036276,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789031.0,0,residential,39.935223800549814,163.80234900355651,7318.53,3878.15,7329.67,3839.8,,,,
-101789031#1,1175037834,1175036156,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789031.0,0,residential,91.34622564105337,91.44885835383434,7233.13,3880.31,7318.53,3878.15,,,,
-101789031#2,1175037725,1175037834,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789031.0,0,residential,178.8885690871765,52.93772095449094,7120.48,3795.23,7233.13,3880.31,,,,
-101789031#3,1175038480,1175037725,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789031.0,0,residential,95.39780762680056,344.3029255051448,7146.29,3703.39,7120.48,3795.23,,,,
-101789031#4,1175038491,1175038480,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789031.0,0,residential,62.92407011629175,341.8990664113589,7165.84,3643.58,7146.29,3703.39,,,,
-101789033,1175038641,1175036334,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789033.0,0,residential,194.3297867935462,186.59275660468538,8757.36,3729.14,8740.39,3582.31,,,,
-101789034#0,1175036559,1175036576,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789034.0,0,residential,159.8139074420255,311.728353410099,7711.27,3598.0,7592.17,3704.22,,,,
-101789034#1,8691432941,1175036559,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789034.0,0,residential,37.123091175695045,322.10200110353196,7734.07,3568.71,7711.27,3598.0,,,,
-101789042#0,1175038231,1175037866,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789042.0,0,residential,21.274221489868964,155.12140360554326,8589.72,3422.99,8598.67,3403.69,,,,
-101789042#1,8788208706,1175038231,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789042.0,0,residential,108.84557340026724,93.86456691380988,8512.15,3428.23,8589.72,3422.99,,,,
-101789042#2,1175037487,8788208706,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789042.0,0,residential,31.754930329399762,27.260816524201857,8497.98,3400.73,8512.15,3428.23,,,,
