sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19792754,206293540,206218963,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792754.0,0,asphalt,,,yes,6.294239449444735,80.05098022126388
19792756,1300572747,206219227,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792756.0,0,asphalt,,,yes,97.0259704352161,107.8229899740041
19792757#0,206219066,206219067,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792757.0,0,asphalt,,,,6.902441740587551,119.98733629310524
19792757#1,206219067,206301481,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792757.0,0,asphalt,,,,6.902441740587551,93.56856141282417
19792769#0,206218963,206219227,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792769.0,0,asphalt,,,yes,142.97530448212376,14.765098375091565
19792769#1,206219227,206219066,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792769.0,0,asphalt,,,yes,142.97530448212376,15.433244824343316
19792769#2,206219066,206218926,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792769.0,0,asphalt,,,yes,142.97530448212376,13.187281039706296
19792769#3,206218926,206218963,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19792769.0,0,asphalt,,,yes,142.97530448212376,15.679067481243203
19793069#0,205629265,5870394865,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19793069.0,0,asphalt,,,yes,190.57912775049272,
19793069#1,5870394865,5870396765,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19793069.0,0,asphalt,,,yes,190.57912775049272,
19793069#2,5870396765,205331404,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19793069.0,0,asphalt,,,yes,190.57912775049272,7.284611678590225
19793150#0,793646578,205607683,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19793150.0,0,asphalt,,,,234.17575437916128,29.14219156762686
